"Suburb","Rooms","Type","Price","Method","Distance","Bedroom2","Bathroom","Car","Landsize","BuildingArea","Lattitude","Longtitude","Regionname","Propertycount"
"Elsternwick",3,"t",820000,"VB",8.5,3,2,2,108,3,-37.8858,145.0012,"Southern Metropolitan",4898
"Elsternwick",4,"h",2600000,"S",8.5,4,2,2,527,184,-37.883,145.0043,"Southern Metropolitan",4898
"Elsternwick",2,"h",9e+05,"VB",8.5,2,1,1,198,85,-37.8824,145.0133,"Southern Metropolitan",4898
"Elsternwick",3,"h",1390000,"PI",8.5,3,1,2,463,102,-37.8879,145.0134,"Southern Metropolitan",4898
"Elsternwick",3,"t",1071000,"S",8.5,3,2,2,179,125,-37.8961,145.0125,"Southern Metropolitan",4898
"Elsternwick",3,"h",1800000,"S",8.5,3,2,2,492,181,-37.8789,145.0048,"Southern Metropolitan",4898
"Elsternwick",3,"h",2345000,"S",8.5,3,2,1,419,204,-37.8817,145.0126,"Southern Metropolitan",4898
"Elsternwick",2,"u",741000,"S",8.5,3,1,1,0,1561,-37.8829,145.0033,"Southern Metropolitan",4898
"Elsternwick",3,"h",2160000,"S",8.5,3,1,1,590,185,-37.8807,145.0005,"Southern Metropolitan",4898
"Elsternwick",3,"h",1500000,"VB",8.5,3,2,0,195,129,-37.8831,145.0127,"Southern Metropolitan",4898
"Elsternwick",4,"h",1650000,"PI",8.5,1,3,2,386,185,-37.883,144.999,"Southern Metropolitan",4898
"Elsternwick",3,"t",850000,"PI",8.5,3,2,2,108,142,-37.8861,145.0014,"Southern Metropolitan",4898
"Elsternwick",3,"h",1750000,"VB",8.5,3,2,2,517,207,-37.8813,145.0063,"Southern Metropolitan",4898
"Elsternwick",3,"h",1450000,"S",8.5,3,1,2,351,108,-37.8832,145.0133,"Southern Metropolitan",4898
"Elsternwick",3,"u",782000,"S",8.5,3,1,1,0,95,-37.8921,145.0106,"Southern Metropolitan",4898
"Elsternwick",4,"h",1007000,"S",8.5,4,2,2,125,200,-37.8855,145.001,"Southern Metropolitan",4898
"Elsternwick",4,"h",1450000,"PI",8.5,4,2,2,376,192,-37.892,145.008,"Southern Metropolitan",4898
"Elsternwick",2,"u",5e+05,"S",8.5,1,1,1,0,59,-37.8822,144.9994,"Southern Metropolitan",4898
"Elsternwick",4,"h",2600000,"SP",8.5,5,3,2,701,273,-37.8897,145.008,"Southern Metropolitan",4898
"Elsternwick",2,"h",895000,"S",8.5,2,1,1,147,81,-37.8849,144.9993,"Southern Metropolitan",4898
"Elsternwick",2,"t",751000,"S",8.5,2,2,1,0,85,-37.8868,145,"Southern Metropolitan",4898
"Elsternwick",4,"h",2050000,"PI",8.5,3,3,2,420,270,-37.8891,145.0102,"Southern Metropolitan",4898
"Elsternwick",3,"h",1605000,"S",8.5,3,1,1,418,152,-37.8831,145.0153,"Southern Metropolitan",4898
"Elsternwick",2,"u",410000,"VB",8.5,0,0,0,0,85,-37.8863,144.9996,"Southern Metropolitan",4898
"Elsternwick",2,"u",577000,"S",8.5,2,1,0,0,85,-37.8889,145.0043,"Southern Metropolitan",4898
"Elwood",1,"u",520000,"S",7.7,1,1,1,0,51,-37.8761,144.9871,"Southern Metropolitan",8989
"Elwood",3,"t",1350000,"S",7.7,3,2,2,1170,129,-37.8831,144.9801,"Southern Metropolitan",8989
"Elwood",1,"u",392500,"SP",7.7,1,1,0,0,49,-37.882,144.9785,"Southern Metropolitan",8989
"Elwood",2,"u",507000,"S",7.7,2,1,1,0,79,-37.8752,144.9911,"Southern Metropolitan",8989
"Elwood",2,"u",525000,"S",7.7,2,1,1,553,83,-37.8802,144.9942,"Southern Metropolitan",8989
"Elwood",3,"h",2116000,"S",7.7,3,1,2,463,129,-37.8787,144.985,"Southern Metropolitan",8989
"Elwood",2,"u",750000,"S",7.7,2,1,1,0,71,-37.8791,144.9923,"Southern Metropolitan",8989
"Elwood",1,"u",510000,"S",7.7,1,1,1,0,60,-37.8857,144.9884,"Southern Metropolitan",8989
"Elwood",2,"u",599999,"S",7.7,2,1,0,0,85,-37.8808,144.9847,"Southern Metropolitan",8989
"Elwood",1,"u",3e+05,"S",7.7,1,1,0,0,33,-37.8749,144.9842,"Southern Metropolitan",8989
"Elwood",3,"t",1395000,"S",7.7,3,2,1,400,126,-37.8829,144.9797,"Southern Metropolitan",8989
"Elwood",2,"u",680000,"PI",7.7,2,1,1,510,85,-37.881,144.9837,"Southern Metropolitan",8989
"Elwood",3,"h",1911000,"S",7.7,3,1,2,327,129,-37.8846,144.9879,"Southern Metropolitan",8989
"Elwood",2,"u",790000,"S",7.7,2,1,2,0,85,-37.8794,144.9938,"Southern Metropolitan",8989
"Elwood",2,"u",550000,"S",7.7,2,1,1,0,68,-37.8839,144.9855,"Southern Metropolitan",8989
"Elwood",1,"u",357000,"S",7.7,1,1,1,0,50,-37.8785,144.9885,"Southern Metropolitan",8989
"Elwood",2,"u",685000,"PI",7.7,2,1,1,0,85,-37.8818,144.9918,"Southern Metropolitan",8989
"Elwood",2,"h",1210000,"S",7.7,2,1,0,163,92,-37.8778,144.9904,"Southern Metropolitan",8989
"Elwood",2,"u",825000,"S",7.7,2,1,2,0,86,-37.874,144.9819,"Southern Metropolitan",8989
"Elwood",3,"h",1050000,"VB",7.7,3,1,0,257,138,-37.881,144.9841,"Southern Metropolitan",8989
"Elwood",2,"u",632000,"PI",7.7,2,1,1,0,54,-37.8831,144.9855,"Southern Metropolitan",8989
"Elwood",2,"u",582500,"S",7.7,2,1,1,0,85,-37.885,144.991,"Southern Metropolitan",8989
"Elwood",1,"u",485000,"S",7.7,1,1,1,0,43,-37.8831,144.9918,"Southern Metropolitan",8989
"Elwood",2,"u",660000,"VB",7.7,2,2,1,317,85,-37.8815,144.9903,"Southern Metropolitan",8989
"Elwood",2,"u",575000,"PI",7.7,2,1,0,483,57,-37.874,144.9835,"Southern Metropolitan",8989
"Elwood",2,"u",590000,"PI",7.7,2,1,1,0,77,-37.8757,144.9853,"Southern Metropolitan",8989
"Elwood",3,"h",1238000,"S",7.7,3,2,1,116,119,-37.8789,144.9836,"Southern Metropolitan",8989
"Elwood",2,"u",640000,"S",7.7,2,1,1,626,85,-37.8791,144.9923,"Southern Metropolitan",8989
"Elwood",2,"u",510000,"PI",7.7,2,1,1,0,62,-37.8831,144.9896,"Southern Metropolitan",8989
"Elwood",2,"u",717000,"S",7.7,2,1,1,0,85,-37.8758,144.9874,"Southern Metropolitan",8989
"Elwood",4,"h",1875000,"S",7.7,4,2,0,223,173,-37.882,144.993,"Southern Metropolitan",8989
"Elwood",2,"h",1180000,"S",7.7,2,1,0,249,85,-37.8778,144.9866,"Southern Metropolitan",8989
"Elwood",3,"u",780000,"S",7.7,3,1,1,0,100,-37.8726,144.9846,"Southern Metropolitan",8989
"Elwood",3,"h",878500,"S",7.7,3,2,1,75,122,-37.8843,144.9917,"Southern Metropolitan",8989
"Elwood",2,"u",1015000,"S",7.7,2,1,2,0,85,-37.8844,144.9855,"Southern Metropolitan",8989
"Elwood",3,"t",940000,"S",7.7,3,1,1,0,129,-37.8808,144.9893,"Southern Metropolitan",8989
"Elwood",2,"u",630000,"S",7.7,2,1,1,0,85,-37.8828,144.9897,"Southern Metropolitan",8989
"Elwood",3,"h",1700000,"S",7.7,3,2,2,316,129,-37.875,144.9813,"Southern Metropolitan",8989
"Elwood",2,"u",560000,"PI",7.7,2,1,0,0,70,-37.8751,144.987,"Southern Metropolitan",8989
"Elwood",2,"u",765000,"S",7.7,2,1,0,0,88,-37.8809,144.9833,"Southern Metropolitan",8989
"Elwood",2,"u",670000,"S",7.7,2,2,1,0,84,-37.883,144.9916,"Southern Metropolitan",8989
"Elwood",3,"h",1625000,"S",7.7,3,2,1,246,133,-37.8861,144.9877,"Southern Metropolitan",8989
"Elwood",2,"u",1122000,"SP",7.7,2,2,1,0,104,-37.8744,144.9888,"Southern Metropolitan",8989
"Elwood",2,"u",559000,"PI",7.7,2,1,1,1307,85,-37.8838,144.9853,"Southern Metropolitan",8989
"Elwood",1,"u",369000,"S",7.7,1,1,1,1547,49,-37.8749,144.9903,"Southern Metropolitan",8989
"Elwood",2,"u",525500,"SP",7.7,2,1,1,0,85,-37.8749,144.9799,"Southern Metropolitan",8989
"Elwood",4,"h",2400000,"PI",7.7,4,2,2,560,185,-37.8822,144.9913,"Southern Metropolitan",8989
"Elwood",2,"u",655000,"PI",7.7,2,1,1,0,70,-37.8902,144.9907,"Southern Metropolitan",8989
"Elwood",2,"u",684000,"SP",7.7,2,1,0,0,98,-37.875,144.991,"Southern Metropolitan",8989
"Elwood",1,"u",451000,"S",7.7,1,1,1,0,49,-37.8895,144.9902,"Southern Metropolitan",8989
"Elwood",2,"u",5e+05,"VB",7.7,2,1,1,0,63,-37.8761,144.9821,"Southern Metropolitan",8989
"Elwood",2,"u",680000,"SP",7.7,2,1,1,0,67,-37.8811,144.9797,"Southern Metropolitan",8989
"Elwood",2,"u",6e+05,"S",7.7,2,1,1,0,75,-37.8715,144.9873,"Southern Metropolitan",8989
"Elwood",1,"u",370000,"PI",7.7,1,1,1,0,51,-37.8767,144.9849,"Southern Metropolitan",8989
"Elwood",2,"u",612000,"S",7.7,2,1,1,0,85,-37.8861,144.9863,"Southern Metropolitan",8989
"Elwood",3,"h",1561000,"S",7.7,3,2,0,218,129,-37.8758,144.9798,"Southern Metropolitan",8989
"Elwood",1,"u",390000,"VB",7.7,1,1,1,644,47,-37.8798,144.994,"Southern Metropolitan",8989
"Elwood",1,"u",313000,"S",7.7,1,1,1,0,49,-37.8766,144.991,"Southern Metropolitan",8989
"Elwood",2,"u",630000,"PI",7.7,2,1,1,0,70,-37.8817,144.984,"Southern Metropolitan",8989
"Elwood",3,"h",1675000,"S",7.7,3,1,1,345,129,-37.8865,144.9891,"Southern Metropolitan",8989
"Elwood",1,"u",470000,"SP",7.7,1,1,1,900,49,-37.8839,144.9848,"Southern Metropolitan",8989
"Elwood",2,"u",640000,"S",7.7,2,1,0,0,80,-37.8757,144.987,"Southern Metropolitan",8989
"Elwood",2,"u",932000,"S",7.7,2,2,1,799,110,-37.8818,144.9918,"Southern Metropolitan",8989
"Elwood",2,"u",645000,"S",7.7,2,1,1,0,75,-37.8842,144.9829,"Southern Metropolitan",8989
"Elwood",1,"u",347000,"S",7.7,1,1,1,0,37,-37.8839,144.9903,"Southern Metropolitan",8989
"Elwood",2,"u",875000,"SP",7.7,2,1,1,0,83,-37.8725,144.9854,"Southern Metropolitan",8989
"Elwood",2,"u",582500,"SP",7.7,2,1,1,0,65,-37.8895,144.9902,"Southern Metropolitan",8989
"Elwood",2,"u",570000,"S",7.7,2,1,1,0,50,-37.8831,144.9855,"Southern Metropolitan",8989
"Elwood",4,"h",1875000,"VB",7.7,3,3,0,235,211,-37.8775,144.9808,"Southern Metropolitan",8989
"Elwood",1,"u",326000,"VB",7.7,1,1,1,0,49,-37.8768,144.9905,"Southern Metropolitan",8989
"Elwood",1,"u",340000,"SP",7.7,1,1,1,0,42,-37.8784,144.9864,"Southern Metropolitan",8989
"Elwood",4,"h",2200000,"PI",7.7,4,3,2,348,218,-37.8748,144.9778,"Southern Metropolitan",8989
"Elwood",2,"u",687500,"S",7.7,2,1,1,0,69,-37.8828,144.9899,"Southern Metropolitan",8989
"Elwood",2,"u",680000,"PI",7.7,2,1,1,0,85,-37.8753,144.9902,"Southern Metropolitan",8989
"Elwood",2,"u",730000,"S",7.7,2,1,1,0,85,-37.874,144.9903,"Southern Metropolitan",8989
"Elwood",2,"u",526000,"S",7.7,2,1,0,0,47,-37.8809,144.9947,"Southern Metropolitan",8989
"Elwood",3,"t",920000,"PI",7.7,3,2,2,758,18,-37.8768,144.9845,"Southern Metropolitan",8989
"Elwood",3,"h",1830000,"S",7.7,3,2,2,374,162,-37.8747,144.987,"Southern Metropolitan",8989
"Elwood",2,"u",572500,"PI",7.7,2,2,1,1307,85,-37.8838,144.9853,"Southern Metropolitan",8989
"Elwood",3,"h",1925000,"VB",7.7,2,1,1,393,129,-37.8835,144.9873,"Southern Metropolitan",8989
"Essendon",3,"h",1425000,"S",8,3,2,2,684,147,-37.7585,144.9317,"Western Metropolitan",9264
"Essendon",2,"u",660000,"S",8,2,1,1,263,113,-37.7418,144.8977,"Western Metropolitan",9264
"Essendon",2,"u",550000,"VB",8,2,1,1,0,83,-37.7575,144.9298,"Western Metropolitan",9264
"Essendon",3,"h",980000,"VB",8,3,1,1,445,129,-37.7505,144.8934,"Western Metropolitan",9264
"Essendon",3,"h",1295000,"PI",8,3,1,3,688,105,-37.7578,144.9317,"Western Metropolitan",9264
"Essendon",4,"h",1900000,"S",8,4,1,2,733,187,-37.7587,144.91,"Western Metropolitan",9264
"Essendon",2,"t",595000,"S",8,2,1,2,752,89,-37.7553,144.9302,"Western Metropolitan",9264
"Essendon",3,"h",911000,"S",8,3,2,2,225,98,-37.7454,144.8987,"Western Metropolitan",9264
"Essendon",4,"h",9e+05,"SP",8,4,2,1,288,210,-37.7562,144.9286,"Western Metropolitan",9264
"Essendon",2,"u",645000,"S",8,2,1,1,0,76,-37.7495,144.9205,"Western Metropolitan",9264
"Essendon",4,"h",1965000,"S",8,4,2,4,704,187,-37.7509,144.9219,"Western Metropolitan",9264
"Essendon",3,"u",840000,"S",8,3,2,1,282,129,-37.7491,144.8917,"Western Metropolitan",9264
"Essendon",2,"u",702500,"S",8,2,1,1,168,77,-37.758,144.9311,"Western Metropolitan",9264
"Essendon",3,"h",960000,"S",8,3,1,2,549,106,-37.7479,144.8931,"Western Metropolitan",9264
"Essendon",4,"h",1670000,"S",8,4,2,1,291,183,-37.7544,144.9325,"Western Metropolitan",9264
"Essendon",3,"h",1100000,"VB",8,3,2,1,789,257,-37.7558,144.9073,"Western Metropolitan",9264
"Essendon",4,"h",1800000,"S",8,3,2,2,648,215,-37.7493,144.9112,"Western Metropolitan",9264
"Essendon",4,"t",1250000,"PI",8,3,3,2,374,267,-37.7507,144.8911,"Western Metropolitan",9264
"Essendon",3,"h",1365000,"S",8,3,1,1,754,129,-37.7528,144.8967,"Western Metropolitan",9264
"Essendon",2,"h",1130000,"SP",8,2,1,1,646,100,-37.7502,144.8923,"Western Metropolitan",9264
"Essendon",2,"u",370000,"PI",8,2,1,3,0,55,-37.7569,144.9256,"Western Metropolitan",9264
"Essendon",3,"h",1467000,"S",8,3,2,2,188,171,-37.7532,144.9178,"Western Metropolitan",9264
"Essendon",2,"h",1315000,"S",8,2,1,0,634,85,-37.7406,144.894,"Western Metropolitan",9264
"Essendon",3,"h",2390000,"S",8,3,1,1,669,129,-37.7534,144.9154,"Western Metropolitan",9264
"Essendon",3,"h",1240000,"S",8,3,2,2,307,129,-37.7543,144.9249,"Western Metropolitan",9264
"Essendon",2,"u",456000,"S",8,2,1,0,0,85,-37.7557,144.9222,"Western Metropolitan",9264
"Essendon",1,"u",325000,"S",8,1,1,1,0,49,-37.7447,144.9184,"Western Metropolitan",9264
"Essendon",2,"u",521000,"S",8,2,1,1,0,85,-37.7504,144.9051,"Western Metropolitan",9264
"Essendon",2,"u",645000,"S",8,2,1,1,228,85,-37.7531,144.9059,"Western Metropolitan",9264
"Essendon",4,"h",1160000,"S",8,4,3,2,256,217,-37.7527,144.8957,"Western Metropolitan",9264
"Essendon",2,"u",445000,"S",8,2,1,1,916,85,-37.7502,144.9065,"Western Metropolitan",9264
"Essendon",3,"h",1226000,"S",8,3,1,3,533,125,-37.7462,144.8953,"Western Metropolitan",9264
"Essendon",3,"h",825000,"PI",8,3,1,3,477,129,-37.7499,144.9127,"Western Metropolitan",9264
"Essendon",4,"h",1402000,"S",8,4,2,1,554,193,-37.7508,144.8937,"Western Metropolitan",9264
"Essendon",3,"h",897000,"S",8,3,1,2,226,129,-37.7393,144.8931,"Western Metropolitan",9264
"Essendon",3,"h",1240000,"S",8,3,1,1,503,129,-37.7456,144.9059,"Western Metropolitan",9264
"Essendon",3,"h",1990000,"S",8,4,2,2,1021,129,-37.7415,144.8987,"Western Metropolitan",9264
"Essendon",3,"h",855000,"S",8,3,1,2,396,116,-37.7484,144.8907,"Western Metropolitan",9264
"Essendon",4,"h",1775000,"S",8,3,2,2,725,187,-37.7551,144.9047,"Western Metropolitan",9264
"Essendon",2,"u",411000,"S",8,2,1,1,0,85,-37.7547,144.9107,"Western Metropolitan",9264
"Essendon",4,"h",1275000,"S",8,4,2,2,503,160,-37.7513,144.8925,"Western Metropolitan",9264
"Essendon",5,"h",1800000,"PI",8,5,2,2,611,240,-37.7527,144.9237,"Western Metropolitan",9264
"Essendon",4,"h",1590000,"S",8,4,3,1,475,272,-37.7418,144.8938,"Western Metropolitan",9264
"Essendon",2,"u",606000,"S",8,2,1,2,0,93,-37.7598,144.9128,"Western Metropolitan",9264
"Essendon",3,"h",1385000,"S",8,3,2,1,619,137,-37.7543,144.9318,"Western Metropolitan",9264
"Essendon",3,"t",650000,"S",8,3,2,1,160,129,-37.7403,144.8989,"Western Metropolitan",9264
"Essendon",2,"u",460000,"S",8,2,1,1,0,72,-37.7545,144.8964,"Western Metropolitan",9264
"Essendon",3,"t",1e+06,"VB",8,3,2,1,291,224,-37.7499,144.8927,"Western Metropolitan",9264
"Essendon",3,"h",980000,"S",8,3,1,1,464,129,-37.7545,144.9332,"Western Metropolitan",9264
"Essendon",2,"u",520000,"VB",8,2,1,2,0,73,-37.7486,144.9072,"Western Metropolitan",9264
"Essendon",2,"u",585000,"VB",8,2,1,1,160,85,-37.7421,144.8995,"Western Metropolitan",9264
"Essendon",4,"h",1295000,"S",8,4,2,2,696,187,-37.7465,144.8983,"Western Metropolitan",9264
"Essendon",3,"t",720000,"S",8,3,1,2,190,142,-37.7418,144.8918,"Western Metropolitan",9264
"Essendon",2,"h",732500,"S",8,2,1,1,196,85,-37.7515,144.9084,"Western Metropolitan",9264
"Essendon",4,"h",1635000,"VB",8,4,1,2,638,227,-37.7523,144.9052,"Western Metropolitan",9264
"Essendon",2,"u",485000,"SP",8,2,1,1,0,73,-37.7504,144.9138,"Western Metropolitan",9264
"Essendon",3,"h",980000,"S",8,3,1,3,503,129,-37.7463,144.8934,"Western Metropolitan",9264
"Essendon",3,"u",840000,"S",8,3,2,2,282,129,-37.7468,144.9051,"Western Metropolitan",9264
"Essendon",2,"h",1001000,"S",8,2,1,2,244,85,-37.7543,144.9307,"Western Metropolitan",9264
"Essendon",3,"u",891000,"S",8,3,2,1,0,129,-37.7546,144.9134,"Western Metropolitan",9264
"Essendon",2,"u",8e+05,"S",8,2,1,2,502,85,-37.7498,144.9048,"Western Metropolitan",9264
"Essendon",5,"h",1575000,"PI",8,5,3,2,700,454,-37.7461,144.9173,"Western Metropolitan",9264
"Essendon",1,"u",280000,"SP",8,1,1,1,0,49,-37.7475,144.9194,"Western Metropolitan",9264
"Essendon",4,"h",1467000,"S",8,3,2,1,683,145,-37.7439,144.9195,"Western Metropolitan",9264
"Essendon",3,"h",770000,"S",8,3,1,0,438,129,-37.754,144.926,"Western Metropolitan",9264
"Essendon",2,"u",446000,"S",8,2,1,1,0,85,-37.7534,144.9242,"Western Metropolitan",9264
"Essendon",2,"h",890000,"PI",8,2,1,1,649,108,-37.7445,144.9133,"Western Metropolitan",9264
"Essendon",2,"h",870000,"PI",8,3,1,2,319,120,-37.7555,144.9118,"Western Metropolitan",9264
"Essendon",4,"h",1500000,"S",8,4,2,2,858,187,-37.7442,144.8934,"Western Metropolitan",9264
"Essendon",3,"h",1266000,"S",8,2,1,2,635,129,-37.74,144.8941,"Western Metropolitan",9264
"Essendon",3,"h",1134000,"S",8,3,1,1,551,114,-37.7571,144.9335,"Western Metropolitan",9264
"Essendon",1,"u",320500,"S",8,1,1,1,0,52,-37.7547,144.9107,"Western Metropolitan",9264
"Essendon",2,"u",650000,"S",8,2,1,1,156,85,-37.746,144.9153,"Western Metropolitan",9264
"Essendon",2,"h",1065000,"VB",8,2,1,2,477,143,-37.7503,144.911,"Western Metropolitan",9264
"Essendon",2,"u",667000,"S",8,2,1,1,206,85,-37.7426,144.9,"Western Metropolitan",9264
"Essendon",4,"h",1610000,"S",8,4,2,2,601,250,-37.7434,144.9256,"Western Metropolitan",9264
"Essendon",3,"h",1695000,"S",8,3,1,3,855,129,-37.7432,144.8947,"Western Metropolitan",9264
"Essendon",2,"h",930000,"S",8,2,1,2,225,107,-37.7548,144.9113,"Western Metropolitan",9264
"Essendon",4,"h",1870000,"S",8,4,1,1,700,187,-37.755,144.9233,"Western Metropolitan",9264
"Essendon",2,"u",395000,"SP",8,2,1,1,0,68,-37.7461,144.9058,"Western Metropolitan",9264
"Essendon",4,"h",1726000,"S",8,4,2,2,705,187,-37.7497,144.9089,"Western Metropolitan",9264
"Essendon",3,"h",1050000,"S",8,3,1,1,420,129,-37.7441,144.9041,"Western Metropolitan",9264
"Essendon",3,"h",1470000,"S",8,3,1,1,687,120,-37.7442,144.9045,"Western Metropolitan",9264
"Essendon",3,"h",801500,"S",8,3,1,1,175,129,-37.7393,144.894,"Western Metropolitan",9264
"Essendon",2,"u",480000,"VB",8,2,1,1,0,85,-37.7444,144.9116,"Western Metropolitan",9264
"Essendon",3,"h",1475000,"PI",8,3,1,2,388,129,-37.7508,144.9163,"Western Metropolitan",9264
"Essendon",3,"t",750000,"VB",8,3,1,1,253,145,-37.7397,144.898,"Western Metropolitan",9264
"Essendon",2,"u",390000,"VB",8,2,1,1,0,66,-37.7554,144.9127,"Western Metropolitan",9264
"Essendon",2,"u",453000,"S",8,2,1,1,0,85,-37.7494,144.921,"Western Metropolitan",9264
"Essendon",4,"u",1170000,"SP",8,4,2,2,0,180,-37.7465,144.91,"Western Metropolitan",9264
"Essendon",4,"h",1600000,"SP",8,4,3,1,519,218,-37.7517,144.9086,"Western Metropolitan",9264
"Essendon",4,"h",1535000,"SP",8,4,1,2,638,227,-37.7523,144.9052,"Western Metropolitan",9264
"Essendon",3,"h",1400000,"SP",8,3,2,2,383,129,-37.7565,144.9241,"Western Metropolitan",9264
"Essendon",2,"u",435000,"S",8,2,1,1,0,66,-37.7461,144.9079,"Western Metropolitan",9264
"Essendon",2,"u",457000,"S",8,2,1,1,0,85,-37.7534,144.9242,"Western Metropolitan",9264
"Essendon",3,"h",1460000,"S",8,3,2,1,605,138,-37.7546,144.9042,"Western Metropolitan",9264
"Essendon",2,"u",736000,"S",8,2,1,1,0,106,-37.7412,144.8974,"Western Metropolitan",9264
"Essendon",2,"u",405000,"S",8,2,1,1,121,85,-37.7401,144.8923,"Western Metropolitan",9264
"Essendon",2,"u",450000,"SP",8,2,1,1,0,65,-37.745,144.915,"Western Metropolitan",9264
"Essendon",2,"u",740000,"S",8,2,1,1,250,104,-37.7457,144.9061,"Western Metropolitan",9264
"Essendon",2,"u",691000,"SP",8,2,1,1,201,80,-37.7454,144.928,"Western Metropolitan",9264
"Essendon",2,"u",370000,"VB",8,2,1,0,0,85,-37.7558,144.9233,"Western Metropolitan",9264
"Essendon",4,"h",2355000,"S",8,4,2,3,715,273,-37.7582,144.9128,"Western Metropolitan",9264
"Essendon",2,"h",1255000,"S",8,2,1,1,0,85,-37.7488,144.9165,"Western Metropolitan",9264
"Essendon",4,"h",1560000,"S",8,4,1,2,650,187,-37.7452,144.8941,"Western Metropolitan",9264
"Essendon",3,"h",1330000,"S",8,3,1,4,687,129,-37.7585,144.9316,"Western Metropolitan",9264
"Essendon",3,"h",1625000,"S",8,3,2,1,858,165,-37.7417,144.8961,"Western Metropolitan",9264
"Essendon",3,"h",1150000,"S",8,3,1,0,300,145,-37.7548,144.9315,"Western Metropolitan",9264
"Essendon",3,"h",1085000,"S",8,3,1,1,325,129,-37.7525,144.9232,"Western Metropolitan",9264
"Essendon",2,"u",360000,"VB",8,2,1,1,0,68,-37.754,144.9209,"Western Metropolitan",9264
"Essendon",2,"u",645000,"SP",8,2,1,1,170,88,-37.7475,144.8959,"Western Metropolitan",9264
"Essendon",1,"u",250000,"VB",8,1,1,1,0,125,-37.7523,144.9221,"Western Metropolitan",9264
"Essendon",3,"h",1630000,"S",8,3,2,2,563,129,-37.7579,144.9114,"Western Metropolitan",9264
"Essendon",3,"h",850000,"PI",8,3,2,1,580,129,-37.753,144.891,"Western Metropolitan",9264
"Essendon",3,"u",872000,"S",8,3,1,1,862,135,-37.7399,144.8964,"Western Metropolitan",9264
"Essendon",3,"t",935000,"PI",8,3,2,2,247,129,-37.7462,144.8949,"Western Metropolitan",9264
"Essendon",2,"u",630000,"S",8,2,1,1,0,83,-37.7543,144.9066,"Western Metropolitan",9264
"Essendon",2,"u",440000,"S",8,2,1,1,1011,77,-37.7556,144.9132,"Western Metropolitan",9264
"Essendon",5,"h",1811000,"S",8,5,3,2,657,284,-37.7548,144.9098,"Western Metropolitan",9264
"Essendon",3,"h",1500000,"PI",8,3,2,3,440,190,-37.7524,144.9074,"Western Metropolitan",9264
"Essendon",3,"h",1290000,"S",8,3,1,2,605,129,-37.7541,144.9265,"Western Metropolitan",9264
"Essendon",3,"h",1045000,"S",8,3,1,1,429,129,-37.7453,144.9183,"Western Metropolitan",9264
"Essendon",3,"h",1290000,"S",8,3,1,1,618,132,-37.7442,144.9249,"Western Metropolitan",9264
"Essendon",2,"h",953000,"S",8,2,1,1,414,85,-37.7466,144.8941,"Western Metropolitan",9264
"Essendon",3,"h",1100000,"PI",8,3,1,2,0,700,-37.7566,144.9155,"Western Metropolitan",9264
"Essendon",3,"u",820000,"S",8,3,1,1,0,129,-37.752,144.9079,"Western Metropolitan",9264
"Essendon",4,"h",1270000,"PI",8,3,2,2,411,266,-37.757,144.9251,"Western Metropolitan",9264
"Essendon",3,"h",1445000,"S",8,3,2,1,400,168,-37.7542,144.9117,"Western Metropolitan",9264
"Essendon",4,"h",1113000,"S",8,3,1,2,533,127,-37.7509,144.8922,"Western Metropolitan",9264
"Essendon",2,"u",370000,"VB",8,2,1,1,0,59,-37.7482,144.908,"Western Metropolitan",9264
"Essendon",3,"h",1505000,"S",8,3,2,2,625,129,-37.7489,144.9073,"Western Metropolitan",9264
"Essendon",2,"t",590000,"S",8,2,1,1,0,85,-37.7451,144.9145,"Western Metropolitan",9264
"Essendon North",2,"u",396000,"S",9.4,2,1,1,0,56,-37.7428,144.9086,"Western Metropolitan",1308
"Essendon North",3,"h",1580000,"S",9.4,3,2,2,758,129,-37.7401,144.9013,"Western Metropolitan",1308
"Essendon North",2,"u",393000,"S",9.4,2,1,1,999,85,-37.7396,144.902,"Western Metropolitan",1308
"Essendon North",1,"u",260000,"S",9.4,1,1,1,0,49,-37.7428,144.9086,"Western Metropolitan",1308
"Essendon North",3,"h",1320000,"S",9.4,3,1,1,766,129,-37.7388,144.9006,"Western Metropolitan",1308
"Essendon North",2,"u",450000,"SP",9.4,2,1,1,88,59,-37.7389,144.8998,"Western Metropolitan",1308
"Essendon North",5,"h",1360000,"S",9.4,5,3,2,463,196,-37.7379,144.9022,"Western Metropolitan",1308
"Essendon North",2,"u",340000,"SP",9.4,2,1,1,0,65,-37.7433,144.9074,"Western Metropolitan",1308
"Essendon North",3,"u",765000,"S",9.4,3,2,1,0,134,-37.7364,144.8977,"Western Metropolitan",1308
"Essendon North",4,"h",1605000,"S",9.4,3,2,2,607,187,-37.7371,144.8973,"Western Metropolitan",1308
"Essendon North",3,"u",712000,"S",9.4,3,2,2,189,104,-37.7374,144.9006,"Western Metropolitan",1308
